crop_ui,image,has_video,has_overlay,has_roi_mask,has_annotation,complete_quad,video,overlay,roi_mask,annotation
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz91-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz91-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz91-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz91-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz386-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz386-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz386-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz386-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz232-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz232-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz232-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz232-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz113-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz113-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz113-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz113-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz147-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz147-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz147-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz147-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz308-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz308-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz308-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz308-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz32-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz32-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz32-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz32-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz39-6.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz39-6_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz39-6.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz39-6.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz256-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz256-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz256-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz256-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz1-7.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz1-7_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz1-7.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz1-7.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz339-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz339-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz339-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz339-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz353-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz353-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz353-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz353-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz184-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz184-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz184-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz184-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz182-6.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz182-6_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz182-6.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz182-6.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz232-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz232-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz232-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz232-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz285-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz285-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz285-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz285-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz311-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz311-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz311-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz311-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz433-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz99-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz99-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz99-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz99-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz168-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz168-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz168-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz168-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz422-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz422-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz422-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz422-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz226-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz226-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz226-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz226-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz315-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz315-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz315-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz315-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz271-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz271-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz271-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz271-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz255-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz255-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz255-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz255-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz182-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz182-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz182-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz182-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz54-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz54-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz54-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz54-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz92-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz92-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz92-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz92-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz392-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz392-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz392-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz392-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz74-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz74-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz74-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz74-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz353-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz353-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz353-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz353-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz233-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz233-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz233-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz233-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz16-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz16-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz16-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz16-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz172-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz172-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz172-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz172-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz71-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz71-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz71-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz71-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz362-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz362-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz362-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz362-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz347-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz347-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz347-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz347-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz152-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz152-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz152-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz152-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz345-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz345-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz345-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz345-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz247-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz247-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz247-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz247-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz127-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz127-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz127-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz127-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz250-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz250-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz250-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz250-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz28-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz28-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz28-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz28-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz150-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz150-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz150-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz150-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz268-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz268-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz268-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz268-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz64-6.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz64-6_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz64-6.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz64-6.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz359-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz359-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz359-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz359-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz33-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz33-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz33-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz33-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz371-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz371-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz371-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz371-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz359-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz359-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz359-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz359-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz243-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz243-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz243-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz243-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz246-5.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz246-5_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz246-5.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz246-5.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz134-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz134-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz134-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz134-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz112-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz112-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz112-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz112-1.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz57-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz57-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz57-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz57-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz434-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz434-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz434-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz434-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz430-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz430-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz430-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz430-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz98-7.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz98-7_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz98-7.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz98-7.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz400.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz400_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz400.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz400.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz127-4.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz127-4_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz127-4.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz127-4.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz316-3.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz316-3_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz316-3.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz316-3.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz310-2.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz310-2_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz310-2.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz310-2.json
dataset/gastritis_external/processed_images/莆田学院附属医院/crop_ui,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz257-1.jpg,0,1,1,1,0,,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz257-1_overlay.jpg,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz257-1.png,莆田学院附属医院__图片__莆田学院附属医院__莆田炎症图片__ptyz257-1.json
